taxonID	identifier	datasetID	datasetName	acceptedNameUsageID	parentNameUsageID	taxonomicStatus	taxonRank	verbatimTaxonRank	scientificName	kingdom	phylum	class	order	superfamily	family	genericName	genus	subgenus	specificEpithet	infraspecificEpithet	scientificNameAuthorship	source	namePublishedIn	nameAccordingTo	modified	description	taxonConceptID	scientificNameID	references	isExtinct
4182613	f87348d9ec705233bd8b559508e54387	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931048		genus		Thaxteria	Fungi	Ascomycota	Sordariomycetes	Sordariales		Lasiosphaeriaceae	Thaxteria	Thaxteria													false
4182746	8451ad62ef3eb861e2289bec9b0af720	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931030		genus		Theissenia	Fungi	Ascomycota	Sordariomycetes	Xylariales		Graphostromataceae	Theissenia	Theissenia													false
4182861	631ce731c57afc624d9431786fecfbc2	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Thelidiella	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Thelidiella	Thelidiella													false
4182911	4674218fabf855e4e667dd1d4068a15a	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Thelonectria	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Thelonectria	Thelonectria													false
4183007	b7f7d53689d977f0d748486ffe32124b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931179		genus		Theobromium	Fungi	Ascomycota	Sordariomycetes	Glomerellales		Plectosphaerellaceae	Theobromium	Theobromium													false
4183265	9dff139e67d915f0248ef69d2519930b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931046		genus		Thermothelomyces	Fungi	Ascomycota	Sordariomycetes	Sordariales		Chaetomiaceae	Thermothelomyces	Thermothelomyces													false
4183266	becd8dc756d5c22d1da73ff5902389d2	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931046		genus		Thermothielavioides	Fungi	Ascomycota	Sordariomycetes	Sordariales		Chaetomiaceae	Thermothielavioides	Thermothielavioides													false
4183408	6fae6bba6c7dea26a0a53733f24c38b3	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931046		genus		Thielavia	Fungi	Ascomycota	Sordariomycetes	Sordariales		Chaetomiaceae	Thielavia	Thielavia													false
4183420	8baaafd9e94a171d3a980fc248f10b31	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931140		genus		Thielaviopsis	Fungi	Ascomycota	Sordariomycetes	Microascales		Ceratocystidaceae	Thielaviopsis	Thielaviopsis													false
4183810	c1151ab15b22a3bb464ca743e5390a94	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931133		genus		Thozetella	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales		Chaetosphaeriaceae	Thozetella	Thozetella													false
4183811	2dce184470a7f5d1c7283e1bf7cc505c	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931133		genus		Thozetellopsis	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales		Chaetosphaeriaceae	Thozetellopsis	Thozetellopsis													false
4184031	5941a490433e981048d239be37da3e51	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931035		genus		Thuemenella	Fungi	Ascomycota	Sordariomycetes	Xylariales		Hypoxylaceae	Thuemenella	Thuemenella													false
4184281	13faae744cd70b4c9b209395a742218a	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Thyridella	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Thyridella	Thyridella													false
4184291	0e0b0ddb744008d95efbc3f8fa6f7d3f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925867		genus		Thyridium	Fungi	Ascomycota	Sordariomycetes	Not assigned		Thyridiaceae	Thyridium	Thyridium													false
4184339	80f0ee054d7fbaafef11b04a068b29f6	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Thyronectria	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Thyronectria	Thyronectria													false
4184340	702fcc8a63e20dcdc48f760b3338d3e5	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3925867		genus		Thyronectroidea	Fungi	Ascomycota	Sordariomycetes	Not assigned		Thyridiaceae	Thyronectroidea	Thyronectroidea													false
4184653	0bcf6b6775f82b8e4e023c2ded979954	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931088		genus		Ticomyces	Fungi	Ascomycota	Sordariomycetes	Meliolales		Meliolaceae	Ticomyces	Ticomyces													false
4184654	9e098d70b839b1c509889f814dd88ce2	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938951		genus		Ticonectria	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Not assigned	Ticonectria	Ticonectria													false
4184743	b47abbef98db0e63653142456bf55837	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931075		genus		Tilachlidium	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Tilachlidiaceae	Tilachlidium	Tilachlidium													false
4184746	83b5fd5e48fe4fdd8cca6289c0ce65a5	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938951		genus		Tilakidium	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Not assigned	Tilakidium	Tilakidium													false
4185013	0b20e09087543ab30d3d31c654bfeae3	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931138		genus		Tinhaudeus	Fungi	Ascomycota	Sordariomycetes	Microascales		Halosphaeriaceae	Tinhaudeus	Tinhaudeus													false
4185146	9b7107e02b517da7ddb06bc19518951d	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931138		genus		Tirispora	Fungi	Ascomycota	Sordariomycetes	Microascales		Halosphaeriaceae	Tirispora	Tirispora													false
4185229	caef522ff5360e18e4524b83001b9986	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931150		genus		Titaeosporina	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Gnomoniaceae	Titaeosporina	Titaeosporina													false
4185485	79e58cef7896a955bdf6eba150da1975	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931174		genus		Togninia	Fungi	Ascomycota	Sordariomycetes	Togniniales		Togniniaceae	Togninia	Togninia													false
4185486	49410c5434e09b5264a4ea0ecb2ff1a4	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931086		genus		Togniniella	Fungi	Ascomycota	Sordariomycetes	Calosphaeriales		Calosphaeriaceae	Togniniella	Togniniella													false
4185530	f1c05aa39ac19499c29c5dbacfb52f47	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931098		genus		Tolediella	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae	Tolediella	Tolediella													false
4185593	5c05b524cd12b5dd00b87156cc3517df	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931078		genus		Tolypocladium	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Ophiocordycipitaceae	Tolypocladium	Tolypocladium													false
4185974	2ed0ebf42d4fcb5bf3555ab99ae6acfe	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931138		genus		Toriella	Fungi	Ascomycota	Sordariomycetes	Microascales		Halosphaeriaceae	Toriella	Toriella													false
4186068	15e9370e545d995c5cdb38151580b29f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931143		genus		Torpedospora	Fungi	Ascomycota	Sordariomycetes	Torpedosporales		Torpedosporaceae	Torpedospora	Torpedospora													false
4186094	8bbca1be1395ea72976ff6524da839ed	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931102		genus		Torrentispora	Fungi	Ascomycota	Sordariomycetes	Annulatascales		Annulatascaceae	Torrentispora	Torrentispora													false
4186123	538d257d047d5faab68e8e32f8486f04	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931071		genus		Torrubiella	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Cordycipitaceae	Torrubiella	Torrubiella													false
4186126	77ec8fdc41e10a128f66f2fa36812008	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931151		genus		Torsellia	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Valsaceae	Torsellia	Torsellia													false
4186136	ae2af0133554034e08a60ecd15b52f4e	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931160		genus		Tortilispora	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Sydowiellaceae	Tortilispora	Tortilispora													false
4186169	845dd9f8a18ca56f839ccaa3162237e1	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931044		genus		Tortulomyces	Fungi	Ascomycota	Sordariomycetes	Coronophorales		Nitschkiaceae	Tortulomyces	Tortulomyces													false
4186300	5ae80b77e7d91902a3dacd828462f718	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931140		genus		Toshionella	Fungi	Ascomycota	Sordariomycetes	Microascales		Ceratocystidaceae	Toshionella	Toshionella													false
4186598	920ec12896046bbde9f36e50fdf8f120	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931098		genus		Trabutia	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae	Trabutia	Trabutia													false
4186603	d63b9568b91463c46d5adb0053338af2	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931098		genus		Trabutiella	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae	Trabutiella	Trabutiella													false
4187129	0847da4ba9b4391b66b4685ef42b67a8	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931138		genus		Trailia	Fungi	Ascomycota	Sordariomycetes	Microascales		Halosphaeriaceae	Trailia	Trailia													false
4187429	cb63c36d250b8acca40d27bf5a107600	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3939097		genus		Trematovalsa	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Not assigned	Trematovalsa	Trematovalsa													false
4187552	b28779194e28c15719753f98ecf3b93f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931049		genus		Tretendophragmia	Fungi	Ascomycota	Sordariomycetes	Sordariales		Helminthosphaeriaceae	Tretendophragmia	Tretendophragmia													false
4187697	5ff0433e241bd50d89c8abb35ee8fba0	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931048		genus		Triangularia	Fungi	Ascomycota	Sordariomycetes	Sordariales		Lasiosphaeriaceae	Triangularia	Triangularia													false
4187834	626d02d9dcee2dfed4e3ca3c4929e796	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931098		genus		Tribulatia	Fungi	Ascomycota	Sordariomycetes	Phyllachorales		Phyllachoraceae	Tribulatia	Tribulatia													false
4188202	cb4d364c8084a23005ee3887850b65a5	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931046		genus		Trichocladium	Fungi	Ascomycota	Sordariomycetes	Sordariales		Chaetomiaceae	Trichocladium	Trichocladium													false
4188229	1e57d162ce426a768a20a58c3e316207	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931133		genus		Trichocollonema	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales		Chaetosphaeriaceae	Trichocollonema	Trichocollonema													false
4188300	7fe211bfa76059f0df4e7ff2a69017bd	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931080		genus		Trichoderma	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Hypocreaceae	Trichoderma	Trichoderma													false
4188420	3df2053daa9312fa5e7e7148b750d0ae	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931070		genus		Trichohleria	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Niessliaceae	Trichohleria	Trichohleria													false
4188510	429a016135187e45d06031d5e6bab3fc	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931138		genus		Trichomaris	Fungi	Ascomycota	Sordariomycetes	Microascales		Halosphaeriaceae	Trichomaris	Trichomaris													false
4188559	315a7763ab9db438ab3db112f492a191	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931073		genus		Trichonectria	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Bionectriaceae	Trichonectria	Trichonectria													false
4188838	f64abe7aa810231fb65ec152339d516d	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Trichospermella	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Trichospermella	Trichospermella													false
4188840	fbc616c02575eeb6fd1c8a4899a08559	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931070		genus		Trichosphaerella	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Niessliaceae	Trichosphaerella	Trichosphaerella													false
4188845	ed5ed1b7b4a6fd68ee511147349f62d8	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931055		genus		Trichosphaeria	Fungi	Ascomycota	Sordariomycetes	Trichosphaeriales		Trichosphaeriaceae	Trichosphaeria	Trichosphaeria													false
4188861	a291f9792dedc1659b159fbc32f29772	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938926		genus		Trichosphaeropsis	Fungi	Ascomycota	Sordariomycetes	Not assigned		Not assigned	Trichosphaeropsis	Trichosphaeropsis													false
4188957	f65a0ff8df895fe5c67ce6d61c31787d	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938951		genus		Trichotheciopsis	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Not assigned	Trichotheciopsis	Trichotheciopsis													false
4188963	9c03913b597049cfbbd1b081645c9164	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3938951		genus		Trichothecium	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Not assigned	Trichothecium	Trichothecium													false
4189911	21ce343ae60a0cb86ea6803c0bd696cf	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931028		genus		Triplicaria	Fungi	Ascomycota	Sordariomycetes	Xylariales		Xylariaceae	Triplicaria	Triplicaria													false
4190016	ae20a18ff7fc41d9f384b84f1516d950	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931048		genus		Tripterospora	Fungi	Ascomycota	Sordariomycetes	Sordariales		Lasiosphaeriaceae	Tripterospora	Tripterospora													false
4190017	a90866fbeee3249a9ccd653e528cd05b	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931048		genus		Tripterosporella	Fungi	Ascomycota	Sordariomycetes	Sordariales		Lasiosphaeriaceae	Tripterosporella	Tripterosporella													false
4190192	a55b624307d924c109b75afd233b3eb4	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3939111		genus		Tristratiperidium	Fungi	Ascomycota	Sordariomycetes	Xylariales		Not assigned	Tristratiperidium	Tristratiperidium													false
4190467	4f58bd1805a89c69f7d2981ffa8eba18	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931120		genus		Trochilispora	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales		Amphisphaeriaceae	Trochilispora	Trochilispora													false
4191022	bae7b43d2807c1cc78a27b47f3ad86c5	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3939134		genus		Tropohalonectria	Fungi	Ascomycota	Sordariomycetes	Magnaporthales		Not assigned	Tropohalonectria	Tropohalonectria													false
4191112	33e820e926c25c18f195bc4b9686c8fe	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931117		genus		Truncatella	Fungi	Ascomycota	Sordariomycetes	Amphisphaeriales		Bartaliniaceae	Truncatella	Truncatella													false
4191459	28b3dcdbb624588c9bb946f466e44acc	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931164		genus		Tubakia	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Tubakiaceae	Tubakia	Tubakia													false
4191460	700e39ab726336b1f37e7a87f91f9631	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931138		genus		Tubakiella	Fungi	Ascomycota	Sordariomycetes	Microascales		Halosphaeriaceae	Tubakiella	Tubakiella													false
4191507	d0b3fce64702104173ad4a948945f310	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Tubercularia	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Tubercularia	Tubercularia													false
4191798	51123e96078cb9dc1ea6b456e37eb3df	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931086		genus		Tulipispora	Fungi	Ascomycota	Sordariomycetes	Calosphaeriales		Calosphaeriaceae	Tulipispora	Tulipispora													false
4191836	0cb5c3746cc28bb79cff95b429464ebe	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931069		genus		Tumenectria	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Nectriaceae	Tumenectria	Tumenectria													false
4191894	29c26acc90d367cc2d8cda5644e9fa2a	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931138		genus		Tunicatispora	Fungi	Ascomycota	Sordariomycetes	Microascales		Halosphaeriaceae	Tunicatispora	Tunicatispora													false
4192590	d8c6f3fbdaa06add425dfd7f7e0210a9	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931044		genus		Tympanopsis	Fungi	Ascomycota	Sordariomycetes	Coronophorales		Nitschkiaceae	Tympanopsis	Tympanopsis													false
4192809	bc6ae73f52bc1f34d75f137f55b80d37	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931079		genus		Typhodium	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Clavicipitaceae	Typhodium	Typhodium													false
4192849	8a11dee2d7e15cf18078c8e953aaa5e6	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931079		genus		Tyrannicordyceps	Fungi	Ascomycota	Sordariomycetes	Hypocreales		Clavicipitaceae	Tyrannicordyceps	Tyrannicordyceps													false
4193195	f3de7c6e6185a7f4dc8cb36ebcc48b9f	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931160		genus		Uleoporthe	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Sydowiellaceae	Uleoporthe	Uleoporthe													false
4193468	e5a797a4e568f4b6cbfe84c124808616	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931133		genus		Uncigera	Fungi	Ascomycota	Sordariomycetes	Chaetosphaeriales		Chaetosphaeriaceae	Uncigera	Uncigera													false
4193669	2faa3360a78b81c137b92af9088f9f84	Species 2000	Catalogue of Life in Species 2000 & ITIS Catalogue of Life: 2020-04-16 Beta		3931150		genus		Uniseta	Fungi	Ascomycota	Sordariomycetes	Diaporthales		Gnomoniaceae	Uniseta	Uniseta													false
